upload_date,inquiry
2016-10-05,960
2016-09-30,2018
2016-09-30,1164
2016-09-30,1609
2016-09-30,1429
2016-09-30,1587
2016-09-29,1803
2016-09-28,1251
2016-09-28,2166
2016-09-27,1668
2016-09-27,1973
2016-09-26,1759
2016-09-26,1336
2016-09-23,1836
2016-09-23,1775
2016-09-23,1739
2016-09-23,1632
2016-09-23,1966
2016-09-22,1572
2016-09-22,1721
2016-09-21,1560
2016-09-20,1291
2016-09-20,1077
2016-09-20,1670
2016-09-20,1598
2016-09-19,1196
2016-09-19,1586
2016-09-13,1683
2016-09-13,2004
2016-09-08,1667
2016-09-08,1537
2016-09-07,1667
2016-09-07,1629
2016-09-06,1687
2016-09-06,945
2016-09-05,1682
2016-09-05,1422
2016-09-05,1421
2016-09-02,1728
2016-09-01,1980
2016-09-01,1687
2016-09-01,1897
2016-08-31,2096
2016-08-30,1468
2016-08-30,1961
2016-08-30,1592
2016-08-30,1966
2016-08-30,1250
2016-08-29,1555
2016-08-29,1368
2016-08-29,1420
2016-08-26,2703
2016-08-26,1327
2016-08-25,1453
2016-08-25,1115
2016-08-25,1372
2016-08-23,1486
2016-08-22,1669
2016-08-22,1674
2016-08-22,1606
2016-08-19,3983
2016-08-18,1462
2016-08-17,1610
2016-08-17,1435
2016-08-16,1877
2016-08-16,1360
2016-08-16,1909
2016-08-16,1390
2016-08-16,1212
2016-08-12,1254
2016-08-11,1291
2016-08-11,1662
2016-08-10,1299
2016-08-10,1222
2016-08-10,1208
2016-08-10,1434
2016-08-10,1344
2016-08-09,1975
2016-08-09,1200
2016-08-09,1274
2016-08-09,1630
2016-08-08,1378
2016-08-05,1706
2016-08-05,1398
2016-08-04,1717
2016-08-03,2002
2016-08-03,2098
2016-08-02,1208
2016-08-01,1267
2016-08-01,1244
2016-08-01,1188
2016-07-28,1411
2016-07-28,1739
2016-07-28,1679
2016-07-27,2474
2016-07-27,1931
2016-07-26,1693
2016-07-25,2127
2016-07-22,2284
2016-07-22,1701
2016-07-22,1646
2016-07-22,1650
2016-07-22,1715
2016-07-22,1652
2016-07-21,1385
2016-07-21,1550
2016-07-21,1903
2016-07-21,1663
2016-07-20,1717
2016-07-19,2315
2016-07-18,2749
2016-07-18,1930
2016-07-18,1721
2016-07-18,2201
2016-07-15,2221
2016-07-15,1462
2016-07-15,1858
2016-07-15,1890
2016-07-14,1661
2016-07-14,1567
2016-07-14,1461
2016-07-14,1383
2016-07-14,1289
2016-07-13,1872
2016-07-13,1665
2016-07-12,1670
2016-07-12,1432
2016-07-11,2084
2016-07-08,2035
2016-07-08,1888
2016-07-08,1874
2016-07-08,1424
2016-07-08,1970
2016-07-07,1572
2016-07-07,1836
2016-07-06,1870
2016-07-06,1823
2016-07-06,1752
2016-07-06,1753
2016-07-05,1608
2016-07-01,1963
2016-07-01,2207
2016-06-30,1846
2016-06-30,1921
2016-06-29,2361
2016-06-29,2025
2016-06-29,2212
2016-06-29,1636
2016-06-29,2656
2016-06-28,1596
2016-06-27,1666
2016-06-27,1156
2016-06-27,1570
2016-06-27,1744
2016-06-27,1755
2016-06-27,1675
2016-06-27,1802
2016-06-27,1736
2016-06-27,2077
2016-06-27,1436
2016-06-24,1622
2016-06-24,1480
2016-06-23,2719
2016-06-23,1493
2016-06-23,1735
2016-06-23,2243
2016-06-23,1766
2016-06-22,1853
2016-06-22,1498
2016-06-22,1662
2016-06-22,1544
2016-06-22,1457
2016-06-21,1593
2016-06-21,1630
2016-06-21,1487
2016-06-21,1622
2016-06-21,1626
2016-06-21,1916
2016-06-17,4801
2016-06-17,2914
2016-06-17,2984
2016-06-17,1853
2016-06-17,1473
2016-06-16,1479
2016-06-16,2149
2016-06-15,1709
2016-06-14,3188
2016-06-14,1752
2016-06-14,1658
2016-06-14,1647
2016-06-14,2174
2016-06-13,1758
2016-06-13,1614
2016-06-13,3089
2016-06-13,1441
2016-06-13,1067
2016-06-13,1333
2016-06-13,2361
2016-06-10,1657
2016-06-10,1654
2016-06-10,1654
2016-06-09,1739
2016-06-09,1872
2016-06-09,1470
2016-06-09,1822
2016-06-09,1737
2016-06-08,1615
2016-06-08,3995
2016-06-08,1659
2016-06-08,1614
2016-06-08,1649
2016-06-08,2621
2016-06-08,1649
2016-06-07,1635
2016-06-07,2271
2016-06-03,2631
2016-06-02,2468
2016-06-01,2022
2016-06-01,2323
2016-05-31,1721
2016-05-30,1944
2016-05-30,1911
2016-05-26,2353
2016-05-25,2850
2016-05-20,2661
2016-05-20,2596
2016-05-20,1935
2016-05-19,2932
2016-05-18,1991
2016-05-18,1998
2016-05-17,2288
2016-05-17,2041
2016-05-17,1857
2016-05-17,2466
2016-05-17,1933
2016-05-17,2179
2016-05-12,3150
2016-05-11,2171
2016-05-11,2111
2016-05-11,2731
2016-05-11,2417
2016-05-11,2718
2016-05-10,1963
2016-05-10,1930
2016-05-10,1675
2016-05-04,2702
2016-05-04,1921
2016-05-04,1722
2016-05-03,1979
2016-05-02,2649
2016-05-02,1856
2016-05-02,1767
2016-05-02,1838
2016-05-02,1930
2016-04-27,2077
2016-04-26,2377
2016-04-22,2654
2016-04-22,2892
2016-04-21,2633
2016-04-21,2791
2016-04-19,1441
2016-04-15,2434
2016-04-12,2732
2016-04-11,2442
2016-04-06,2537
2016-04-05,2646
2016-03-31,2551
2016-03-31,2757
2016-03-31,2704
2016-03-30,2747
2016-03-30,2493
2016-03-30,2250
2016-03-30,2201
2016-03-30,2635
2016-03-29,2422
2016-03-28,2564
2016-03-25,2799
2016-03-24,2867
2016-03-23,2157
2016-03-21,2384
2016-03-21,2358
2016-03-21,2552
2016-03-18,3167
2016-03-17,2890
2016-03-16,2697
2016-03-16,2675
2016-03-16,2950
2016-03-15,1877
2016-03-11,2201
2016-03-11,1670
2016-03-10,3080
2016-03-10,2673
2016-03-10,2209
2016-03-07,2780
2016-03-02,2102
2016-02-29,2375
2016-02-29,2543
2016-02-29,2522
2016-02-29,2825
2016-02-25,1308
2016-02-23,2580
2016-02-22,2335
2016-02-19,2813
2016-02-18,1914
2016-02-15,2978
2016-02-12,2711
2016-02-11,3039
2016-02-11,2774
2016-02-11,2657
2016-02-11,2767
2016-02-05,2510
2016-02-05,2338
2016-02-05,2621
2016-02-05,2407
2016-02-05,2881
2016-02-04,2942
2016-02-04,2658
2016-02-04,5250
2016-02-04,3384
2016-02-04,2805
2016-02-04,2696
2016-02-04,1381
2016-02-04,2745
2016-02-04,1769
2016-02-04,1453
2016-02-04,2358
2016-02-03,2630
2016-02-03,2885
2016-02-03,1877
2016-02-03,2640
2016-02-03,2748
2016-02-02,1689
2016-02-01,1794
2016-01-29,3355
2016-01-29,3214
2016-01-29,2509
2016-01-29,2754
2016-01-27,2342
2016-01-27,2801
2016-01-27,2661
2016-01-27,2682
2016-01-27,2201
2016-01-27,1874
2016-01-27,2686
2016-01-27,2707
2016-01-27,2378
2016-01-27,3217
2016-01-27,2650
2016-01-27,2791
2016-01-27,1162
2016-01-27,976
2016-01-27,1089
2016-01-27,3583
2016-01-27,2125
2016-01-25,3529
2016-01-25,3051
2016-01-25,2906
2016-01-25,2632
2016-01-25,2539
2016-01-25,1290
2016-01-21,2925
2016-01-20,1617
2016-01-20,2605
2016-01-19,2717
2016-01-19,2928
2016-01-19,3801
2016-01-15,2747
2016-01-15,2729
2016-01-15,1915
2016-01-13,2050
2016-01-13,1389
2016-01-12,1927
2016-01-12,2517
2016-01-12,1595
2016-01-11,2683
2016-01-11,1912
2016-01-08,2810
2016-01-07,2754
2015-12-31,1063
2015-12-29,1739
2015-12-24,2031
2015-12-24,677
2015-12-23,647
2015-12-23,1058
2015-12-21,800
2015-12-21,433
2015-12-18,989
2015-12-15,509
2015-12-09,1033
2015-12-09,967
2015-12-08,637
2015-12-03,847
2015-12-03,668
2015-12-02,573
2015-11-24,593
2015-11-23,1011
2015-11-20,821
2015-11-19,603
2015-11-16,1409
2015-11-12,527
2015-11-10,933
2015-11-06,1168
2015-11-03,735
2015-10-30,844
2015-10-30,824
2015-10-28,634
2015-10-27,2405
2015-10-27,587
2015-10-27,600
2015-10-27,484
2015-10-27,753
2015-10-23,1255
2015-10-23,662
2015-10-22,602
2015-10-21,731
2015-10-19,645
2015-10-15,871
2015-10-15,613
2015-10-15,506
2015-10-14,699
2015-10-13,891
2015-10-08,1656
2015-10-06,662
2015-10-05,770
2015-10-02,2110
2015-09-30,707
2015-09-25,675
2015-09-23,2335
2015-09-11,1528
2015-09-03,899
2015-09-01,668
2015-08-24,3470
2015-08-24,873
2015-08-24,823
2015-08-21,2496
2015-08-19,623
2015-08-18,1401
2015-08-17,891
2015-08-13,800
2015-08-05,892
2015-07-30,710
2015-07-22,3796
2015-07-21,1076
2015-07-16,1283
2015-07-16,804
2015-07-15,1239
2015-06-24,1004
2015-06-22,1403
2015-06-16,905
2015-06-11,3342
2015-06-10,1581
2015-06-01,2349
2015-05-20,1104
2015-05-20,1452
2015-05-18,984
2015-05-08,2038
2015-04-28,987
2015-04-28,906
2015-04-27,879
2015-04-16,1025
2015-04-09,2306
2015-04-02,1369
2015-03-25,1997
2015-03-25,1283
2015-03-23,4830
2015-03-16,1402
2015-03-12,1032
2015-03-11,1264
2015-03-11,1012
2015-02-26,1542
2015-02-26,1560
2015-02-25,1401
2015-02-24,1198
2015-02-13,1337
2015-02-12,5608
2015-02-03,1165
2015-02-03,931
2015-02-03,762
2015-01-30,1586
2015-01-30,3658
2015-01-28,1627
2015-01-28,1638
2015-01-28,1652
2015-01-27,1667
2015-01-27,1920
2015-01-27,1160
2015-01-27,1434
2015-01-26,1699
2015-01-26,1810
2015-01-26,1313
2015-01-26,4512
2015-01-26,1887
2015-01-23,1796
2015-01-23,1698
2015-01-22,2066
2015-01-22,2015
2015-01-22,1576
2015-01-22,1258
2015-01-21,1475
2015-01-21,1163
2015-01-21,2102
2015-01-21,1156
2015-01-20,1237
2015-01-20,1272
2015-01-20,1900
2015-01-20,1552
2015-01-20,1545
2015-01-20,4785
2015-01-20,1532
2015-01-20,1499
2015-01-20,3147
2015-01-20,1393
2015-01-20,1286
2015-01-20,1817
2015-01-19,1312
2015-01-19,2879
2015-01-19,1738
2015-01-19,1685
2015-01-16,2979
2015-01-16,3711
2015-01-16,1588
2015-01-16,2070
2015-01-15,1828
2015-01-15,1770
2015-01-15,1730
2015-01-15,1187
2015-01-14,1812
2015-01-14,1438
2015-01-14,1665
2015-01-12,3280
2015-01-12,7125
2015-01-09,5388
2015-01-09,2120
2019-12-20,676
2019-12-19,152
2019-12-16,1092
2019-12-12,1055
2019-12-11,395
2019-12-04,223
2019-12-03,434
2019-11-26,252
2019-11-26,405
2019-11-26,142
2019-11-25,1278
2019-11-22,374
2019-11-22,282
2019-11-20,351
2019-11-20,812
2019-11-19,421
2019-11-19,612
2019-11-19,279
2019-11-18,233
2019-11-15,435
2019-11-11,415
2019-11-08,543
2019-11-06,275
2019-11-01,1231
2019-11-01,569
2019-10-29,514
2019-10-28,192
2019-10-28,262
2019-10-22,837
2019-10-17,163
2019-10-17,163
2019-10-17,163
2019-10-14,240
2019-10-11,520
2019-10-08,539
2019-10-04,262
2019-10-02,41
2019-10-01,208
2019-09-30,170
2019-09-30,241
2019-09-27,574
2019-09-27,210
2019-09-26,162
2019-09-25,400
2019-09-25,176
2019-09-24,692
2019-09-20,248
2019-09-19,284
2019-09-19,189
2019-09-17,177
2019-09-16,291
2019-09-16,233
2019-09-11,621
2019-09-09,739
2019-09-06,328
2019-09-06,452
2019-09-06,231
2019-09-06,267
2019-09-05,574
2019-09-04,288
2019-09-03,458
2019-09-02,623
2019-09-02,975
2019-08-30,324
2019-08-30,339
2019-08-30,253
2019-08-22,262
2019-08-22,262
2019-08-21,125
2019-08-20,302
2019-08-20,446
2019-08-14,420
2019-08-12,263
2019-08-12,540
2019-08-12,499
2019-08-12,1083
2019-08-12,353
2019-08-09,479
2019-08-08,168
2019-08-07,364
2019-08-06,500
2019-08-06,328
2019-08-06,328
2019-08-02,246
2019-08-02,644
2019-07-31,172
2019-07-31,175
2019-07-30,287
2019-07-26,815
2019-07-24,234
2019-07-22,644
2019-07-22,156
2019-07-18,1009
2019-07-18,139
2019-07-17,280
2019-07-17,304
2019-07-15,212
2019-07-15,203
2019-07-15,278
2019-07-12,476
2019-07-11,322
2019-07-11,393
2019-07-11,152
2019-07-04,128
2019-07-03,404
2019-07-03,247
2019-07-03,127
2019-07-02,832
2019-06-27,331
2019-06-27,259
2019-06-25,551
2019-06-24,376
2019-06-21,600
2019-06-18,308
2019-06-17,176
2019-06-11,490
2019-06-11,524
2019-06-11,319
2019-06-11,280
2019-06-10,766
2019-06-10,479
2019-06-07,46
2019-06-05,237
2019-06-04,540
2019-06-04,441
2019-06-04,355
2019-06-04,188
2019-06-04,561
2019-06-03,318
2019-06-03,281
2019-05-29,246
2019-05-28,249
2019-05-27,395
2019-05-23,552
2019-05-21,839
2019-05-21,366
2019-05-20,344
2019-05-20,422
2019-05-17,329
2019-05-17,375
2019-05-17,468
2019-05-17,252
2019-05-17,210
2019-05-16,218
2019-05-14,321
2019-05-13,459
2019-05-09,255
2019-05-03,604
2019-05-02,421
2019-05-02,281
2019-05-01,404
2019-05-01,152
2019-04-30,241
2019-04-30,272
2019-04-26,226
2019-04-25,289
2019-04-24,443
2019-04-24,719
2019-04-23,260
2019-04-23,275
2019-04-22,496
2019-04-22,516
2019-04-19,681
2019-04-18,226
2019-04-17,796
2019-04-17,195
2019-04-16,592
2019-04-11,168
2019-04-10,232
2019-04-10,154
2019-04-10,361
2019-04-10,351
2019-04-09,182
2019-04-08,177
2019-04-04,371
2019-04-04,174
2019-04-03,278
2019-04-01,1066
2019-03-28,1098
2019-03-26,394
2019-03-19,470
2019-03-19,270
2019-03-19,282
2019-03-18,272
2019-03-14,573
2019-03-12,209
2019-03-12,598
2019-03-11,321
2019-03-07,135
2019-03-05,353
2019-03-04,187
2019-02-27,307
2019-02-25,135
2019-02-25,347
2019-02-25,114
2019-02-21,211
2019-02-19,294
2019-02-19,472
2019-02-19,127
2019-02-19,355
2019-02-19,603
2019-02-19,219
2019-02-19,221
2019-02-15,218
2019-02-15,598
2019-02-14,137
2019-02-11,383
2019-02-07,140
2019-01-30,176
2019-01-29,190
2019-01-25,383
2019-01-24,158
2019-01-22,307
2019-01-18,654
2019-01-17,226
2019-01-15,697
2019-01-14,135
2019-01-11,336
2019-01-11,462
2019-01-11,305
2019-01-10,497
2019-01-10,547
2019-01-10,469
2019-01-09,457
2019-01-09,504
2019-01-09,227
2019-01-03,295
2018-12-31,566
2018-12-28,675
2018-12-27,957
2018-12-26,291
2018-12-20,406
2018-12-20,540
2018-12-18,557
2018-12-17,303
2018-12-13,750
2018-12-10,353
2018-12-07,402
2018-12-06,153
2018-12-05,250
2018-12-05,257
2018-11-29,381
2018-11-28,307
2018-11-27,1034
2018-11-27,832
2018-11-27,502
2018-11-27,418
2018-11-26,522
2018-11-26,384
2018-11-23,256
2018-11-22,457
2018-11-22,262
2018-11-21,187
2018-11-20,215
2018-11-20,367
2018-11-20,1057
2018-11-20,406
2018-11-16,556
2018-11-14,1063
2018-11-13,209
2018-11-13,326
2018-11-12,319
2018-11-09,141
2018-11-06,237
2018-11-02,287
2018-11-02,335
2018-11-02,107
2018-11-02,273
2018-11-02,301
2018-11-01,115
2018-11-01,63
2018-10-31,236
2018-10-31,196
2018-10-30,495
2018-10-25,138
2018-10-24,136
2018-10-22,292
2018-10-19,208
2018-10-18,187
2018-10-17,389
2018-10-17,169
2018-10-17,379
2018-10-16,596
2018-10-15,164
2018-10-11,443
2018-10-04,341
2018-10-04,209
2018-10-02,344
2018-10-01,442
2018-09-27,226
2018-09-27,233
2018-09-19,169
2018-09-19,93
2018-09-19,258
2018-09-17,380
2018-09-17,168
2018-09-14,279
2018-09-13,1590
2018-09-13,269
2018-09-13,332
2018-09-13,264
2018-09-12,302
2018-09-11,139
2018-09-11,190
2018-09-11,162
2018-09-11,67
2018-09-10,142
2018-09-07,430
2018-09-06,127
2018-09-05,412
2018-09-04,247
2018-09-04,164
2018-08-29,89
2018-08-29,211
2018-08-28,384
2018-08-28,182
2018-08-28,89
2018-08-27,131
2018-08-20,199
2018-08-20,133
2018-08-16,121
2018-08-14,423
2018-08-10,393
2018-08-09,313
2018-08-08,167
2018-08-08,364
2018-08-08,225
2018-08-08,303
2018-08-03,200
2018-08-03,188
2018-08-03,459
2018-08-02,164
2018-08-01,172
2018-07-30,257
2018-07-27,165
2018-07-26,122
2018-07-26,256
2018-07-26,307
2018-07-25,111
2018-07-25,248
2018-07-24,214
2018-07-23,170
2018-07-23,112
2018-07-20,151
2018-07-20,396
2018-07-19,241
2018-07-17,524
2018-07-16,613
2018-07-16,224
2018-07-13,963
2018-07-13,1034
2018-07-13,181
2018-07-13,178
2018-07-10,1796
2018-07-10,468
2018-07-10,531
2018-07-09,471
2018-07-09,136
2018-07-04,138
2018-07-03,885
2018-07-02,84
2018-06-28,323
2018-06-28,149
2018-06-28,360
2018-06-27,167
2018-06-26,125
2018-06-26,166
2018-06-26,138
2018-06-21,224
2018-06-21,188
2018-06-20,197
2018-06-19,484
2018-06-18,79
2018-05-31,137
2018-05-30,170
2018-05-30,180
2018-05-30,101
2018-05-28,421
2018-05-28,357
2018-05-25,370
2018-05-23,465
2018-05-21,143
2018-05-17,206
2018-05-16,251
2018-05-15,452
2018-05-14,285
2018-05-10,247
2018-05-09,206
2018-05-09,224
2018-05-08,659
2018-05-02,254
2018-04-30,192
2018-04-30,417
2018-04-27,430
2018-04-27,287
2018-04-26,240
2018-04-25,159
2018-04-25,348
2018-04-23,484
2018-04-23,143
2018-04-20,357
2018-04-20,75
2018-04-19,145
2018-04-19,882
2018-04-18,247
2018-04-18,271
2018-04-17,379
2018-04-16,262
2018-04-16,165
2018-04-16,139
2018-04-16,169
2018-04-09,582
2018-04-06,155
2018-04-05,175
2018-04-05,127
2018-04-05,150
2018-04-05,108
2018-04-03,153
2018-04-02,227
2018-03-28,152
2018-03-26,346
2018-03-22,118
2018-03-22,114
2018-03-21,493
2018-03-16,517
2018-03-14,98
2018-03-09,547
2018-03-08,123
2018-03-06,317
2018-03-05,139
2018-03-05,202
2018-03-02,227
2018-03-02,512
2018-02-23,351
2018-02-23,216
2018-02-13,564
2018-02-12,214
2018-02-08,263
2018-02-05,120
2018-02-05,253
2018-01-31,325
2018-01-29,245
2018-01-26,749
2018-01-26,213
2018-01-23,281
2018-01-23,424
2018-01-22,334
2018-01-19,264
2018-01-19,933
2018-01-18,456
2018-01-18,308
2018-01-18,178
2018-01-18,357
2018-01-18,474
2018-01-17,489
2018-01-17,516
2018-01-17,393
2018-01-15,446
2018-01-12,464
2018-01-11,414
2018-01-11,518
2018-01-11,402
2018-01-11,1396
2018-01-11,363
2018-01-10,388
2018-01-10,382
2018-01-09,486
2018-01-05,2042
2018-01-03,324
2018-01-03,412
2017-12-29,530
2017-12-28,298
2017-12-28,107
2017-12-28,363
2017-12-27,11597
2017-12-26,192
2017-12-26,534
2017-12-22,343
2017-12-22,540
2017-12-21,929
2017-12-20,307
2017-12-18,459
2017-12-18,626
2017-12-13,587
2017-12-12,525
2017-12-05,462
2017-12-04,337
2017-12-01,384
2017-11-30,1857
2017-11-30,1851
2017-11-30,1820
2017-11-30,1843
2017-11-29,2270
2017-11-29,1190
2017-11-28,1857
2017-11-27,1223
2017-11-27,1761
2017-11-24,2180
2017-11-23,2350
2017-11-22,1655
2017-11-22,1196
2017-11-21,3156
2017-11-21,2222
2017-11-21,2201
2017-11-18,1224
2017-11-18,1690
2017-11-16,1840
2017-11-15,1904
2017-11-14,1185
2017-11-07,3011
2017-11-02,1773
2017-11-01,2233
2017-11-01,1652
2017-10-31,1716
2017-10-31,1731
2017-10-27,2316
2017-10-26,1752
2017-10-25,2998
2017-10-25,1226
2017-10-25,2171
2017-10-24,1733
2017-10-23,1810
2017-10-23,1240
2017-10-23,1796
2017-10-23,871
2017-10-23,1162
2017-10-20,1840
2017-10-19,1776
2017-10-19,1786
2017-10-19,1795
2017-10-19,1752
2017-10-18,1765
2017-10-18,1734
2017-10-17,2217
2017-10-16,1732
2017-10-13,970
2017-10-12,1705
2017-10-11,2326
2017-10-10,1723
2017-09-29,3751
2017-09-29,3119
2017-09-29,2966
2017-09-28,1701
2017-09-27,1714
2017-09-25,2230
2017-09-21,5512
2017-09-20,882
2017-09-19,2220
2017-09-18,1888
2017-09-18,1790
2017-09-15,3697
2017-09-14,1725
2017-09-14,1672
2017-09-11,2206
2017-09-06,2214
2017-09-05,2988
2017-09-04,2293
2017-09-01,2891
2017-08-31,1763
2017-08-31,3196
2017-08-30,4199
2017-08-30,3750
2017-08-30,2956
2017-08-30,3098
2017-08-29,1756
2017-08-23,1676
2017-08-23,1782
2017-08-18,2258
2017-08-17,1693
2017-08-17,1686
2017-08-16,1735
2017-08-16,1171
2017-08-14,2251
2017-08-14,1786
2017-08-04,3580
2017-08-03,1755
2017-08-03,3014
2017-08-03,1725
2017-08-03,1687
2017-08-02,3126
2017-07-28,2978
2017-07-28,1177
2017-07-27,3092
2017-07-27,1731
2017-07-27,1733
2017-07-26,1748
2017-07-25,3742
2017-07-24,2308
2017-07-21,2908
2017-07-19,1747
2017-07-19,2205
2017-07-17,3725
2017-07-17,2903
2017-07-14,2939
2017-07-14,2887
2017-07-13,1721
2017-07-13,1205
2017-07-13,1758
2017-07-13,1693
2017-07-12,1735
2017-07-12,2235
2017-07-12,3158
2017-07-10,2233
2017-07-06,2222
2017-07-05,1714
2017-07-05,2372
2017-07-04,1785
2017-06-29,1724
2017-06-29,2185
2017-06-28,2973
2017-06-28,2384
2017-06-27,3650
2017-06-26,1816
2017-06-26,2933
2017-06-23,3650
2017-06-22,1746
2017-06-22,1756
2017-06-21,3004
2017-06-21,2191
2017-06-21,2252
2017-06-20,1662
2017-06-20,1770
2017-06-20,1663
2017-06-20,2859
2017-06-16,2265
2017-06-16,3114
2017-06-14,3588
2017-06-14,2943
2017-06-13,2266
2017-06-09,2136
2017-06-01,2220
2017-05-30,2374
2017-05-30,1678
2017-05-29,4373
2017-05-26,3740
2017-05-24,2180
2017-05-23,1661
2017-05-23,1734
2017-05-22,3573
2017-05-22,1734
2017-05-22,1712
2017-05-17,1667
2017-05-12,2191
2017-05-11,2171
2017-05-11,4210
2017-05-11,2903
2017-05-10,1139
2017-05-08,2935
2017-05-08,2961
2017-05-04,2219
2017-05-02,3140
2017-05-01,2200
2017-05-01,2172
2017-05-01,1679
2017-04-28,3918
2017-04-27,2199
2017-04-27,2962
2017-04-27,2874
2017-04-25,3698
2017-04-20,2942
2017-04-18,2895
2017-04-17,2884
2017-04-13,1169
2017-04-12,3163
2017-04-12,2925
2017-04-11,5115
2017-04-06,2206
2017-04-06,2218
2017-04-05,2227
2017-03-31,3690
2017-03-30,3002
2017-03-28,1724
2017-03-22,2188
2017-03-21,2874
2017-03-16,1707
2017-03-16,1126
2017-03-14,2944
2017-03-14,2844
2017-03-10,2214
2017-03-09,2879
2017-03-08,2179
2017-03-08,1672
2017-03-06,1654
2017-03-02,1729
2017-03-02,2230
2017-02-15,2222
2017-02-15,2179
2017-02-15,4872
2017-02-09,5285
2017-02-06,3621
2017-02-02,1680
2017-01-31,4261
2017-01-31,2852
2017-01-26,853
2017-01-24,2139
2017-01-24,2939
2017-01-17,3557
2017-01-16,2906
2017-01-12,1710
2016-12-28,361
2016-12-19,653
2016-12-16,526
2016-12-12,522
2016-12-07,886
2016-12-05,738
2016-11-30,963
2016-11-29,896
2016-11-29,787
2016-11-28,1146
2016-11-25,851
2016-11-24,930
2016-11-24,918
2016-11-23,1196
2016-11-22,1011
2016-11-22,1016
2016-11-18,1066
2016-11-17,1151
2016-11-17,2207
2016-11-16,1071
2016-11-10,1121
2016-11-08,1320
2016-11-08,1038
2016-11-08,1073
2016-11-08,1005
2016-11-08,1190
2016-11-07,994
2016-11-03,1741
2016-11-03,1161
2016-11-02,1056
2016-10-31,1094
2016-10-27,1093
2016-10-27,840
2016-10-27,1014
